mese,giorno,Pioggia mm,Tmin,Tmed,Tmax,Umidita' min %,Umidita' med %,Umidita' max %,Vento med km/h,Vento max km/h,Dir. V. max °N,Radiaz. KJ/m2,Press. med hPa,anno,date
5,16,2.3,12.3,15.1,16.9,53.0,67.0,91.0,17,57,351,8138,987.8,2023,2023-05-16
5,17,0.0,8.7,15.0,18.9,53.0,73.0,99.0,6,21,30,12160,994.0,2023,2023-05-17
5,18,0.1,7.4,15.3,22.0,43.0,69.0,99.0,6,23,154,19431,999.8,2023,2023-05-18
5,19,0.0,10.2,16.5,22.1,49.0,70.0,98.0,8,35,131,19576,1000.6,2023,2023-05-19
5,20,0.0,14.9,19.3,24.6,46.0,62.0,74.0,8,35,114,13170,997.0,2023,2023-05-20
5,21,0.1,16.5,22.6,29.0,32.0,52.0,84.0,10,37,126,26814,994.0,2023,2023-05-21
5,22,0.0,14.4,22.1,29.4,30.0,57.0,88.0,7,23,132,27590,993.7,2023,2023-05-22
5,23,0.0,12.0,20.6,28.9,40.0,67.0,96.0,7,37,324,24514,993.7,2023,2023-05-23
5,24,17.1,13.0,18.7,25.0,50.0,81.0,99.0,7,24,32,15207,995.8,2023,2023-05-24
5,25,0.0,14.8,21.1,27.2,41.0,68.0,94.0,6,22,139,27797,998.9,2023,2023-05-25
5,26,3.2,15.6,21.5,28.0,46.0,72.0,98.0,8,33,32,24984,999.3,2023,2023-05-26
5,27,0.0,15.5,21.1,26.9,41.0,70.0,100.0,5,19,156,26644,999.3,2023,2023-05-27
5,28,0.0,15.9,21.0,26.6,39.0,63.0,90.0,8,31,356,24519,996.0,2023,2023-05-28
5,29,0.1,14.1,21.3,28.1,37.0,62.0,87.0,8,24,123,24706,995.8,2023,2023-05-29
5,30,6.6,15.2,20.6,27.6,36.0,63.0,86.0,9,36,355,24395,997.3,2023,2023-05-30
5,31,0.0,15.2,20.7,26.5,34.0,63.0,85.0,8,37,141,26519,998.8,2023,2023-05-31
6,1,0.0,15.6,22.1,28.6,37.0,62.0,90.0,7,24,152,27672,996.0,2023,2023-06-01
6,2,22.1,14.3,20.9,28.8,39.0,68.0,98.0,8,40,91,24125,993.9,2023,2023-06-02
6,3,10.6,14.4,19.7,25.7,46.0,76.0,99.0,8,46,317,20211,996.9,2023,2023-06-03
6,4,0.7,14.2,18.6,24.0,61.0,83.0,99.0,8,21,16,15840,998.6,2023,2023-06-04
6,5,16.9,14.8,16.5,19.5,80.0,92.0,100.0,9,32,145,8203,998.3,2023,2023-06-05
6,6,4.5,13.9,18.1,22.7,61.0,89.0,100.0,5,19,148,16805,997.4,2023,2023-06-06
6,7,0.3,13.2,20.0,26.0,53.0,78.0,100.0,8,27,322,26597,997.0,2023,2023-06-07
6,8,1.4,15.5,20.2,27.1,43.0,74.0,96.0,6,22,142,22828,994.7,2023,2023-06-08
6,9,0.2,14.1,19.9,26.9,52.0,79.0,97.0,8,41,347,23738,993.5,2023,2023-06-09
6,10,5.8,14.7,19.6,26.8,53.0,83.0,100.0,7,41,141,21358,992.9,2023,2023-06-10
6,11,2.3,14.7,20.4,27.5,50.0,82.0,100.0,6,28,222,21947,993.7,2023,2023-06-11
6,12,18.8,16.0,21.4,26.7,50.0,74.0,100.0,6,30,104,23670,993.5,2023,2023-06-12
6,13,1.3,15.0,19.6,25.0,47.0,77.0,100.0,6,17,125,21102,992.7,2023,2023-06-13
6,14,0.6,14.1,20.2,26.4,42.0,73.0,98.0,6,33,111,24257,992.9,2023,2023-06-14
6,15,0.0,15.2,20.9,26.4,46.0,69.0,93.0,7,27,327,24797,994.9,2023,2023-06-15
6,16,0.1,14.5,20.2,26.9,38.0,71.0,94.0,8,34,254,22390,995.2,2023,2023-06-16
6,17,0.0,12.4,20.7,28.0,39.0,72.0,100.0,6,22,239,27089,995.7,2023,2023-06-17
6,18,0.0,14.8,22.0,28.3,40.0,70.0,99.0,6,20,185,26355,997.0,2023,2023-06-18
6,19,0.0,16.0,23.2,29.8,36.0,69.0,99.0,5,23,225,27657,997.0,2023,2023-06-19
6,20,0.0,17.3,24.1,30.3,53.0,74.0,100.0,6,19,161,23172,997.8,2023,2023-06-20
6,21,0.0,18.4,25.2,31.6,50.0,77.0,100.0,5,17,149,25709,998.3,2023,2023-06-21
6,22,0.0,19.8,26.0,32.6,48.0,76.0,100.0,6,20,152,24828,997.9,2023,2023-06-22
6,23,0.5,20.2,24.5,31.0,39.0,63.0,95.0,10,34,34,16719,995.1,2023,2023-06-23
6,24,0.0,15.6,23.7,31.6,33.0,54.0,79.0,7,24,150,27586,998.5,2023,2023-06-24
6,25,0.0,14.3,23.1,30.0,36.0,62.0,94.0,7,26,244,29330,997.5,2023,2023-06-25
6,26,0.0,16.6,24.6,31.0,41.0,65.0,98.0,6,21,241,28425,996.1,2023,2023-06-26
6,27,0.0,17.9,22.9,29.5,50.0,76.0,96.0,5,20,13,15349,994.6,2023,2023-06-27
6,28,0.0,16.6,21.0,26.5,44.0,71.0,97.0,6,23,50,20405,996.7,2023,2023-06-28
6,29,0.0,15.3,21.8,28.2,42.0,65.0,92.0,7,27,300,26145,997.4,2023,2023-06-29
6,30,0.0,14.5,21.2,27.4,40.0,71.0,97.0,7,27,172,18285,993.4,2023,2023-06-30
7,1,8.0,16.1,20.5,26.7,57.0,86.0,100.0,7,31,25,17617,990.0,2023,2023-07-01
7,2,40.2,14.9,22.1,27.9,58.0,83.0,100.0,-,-,-,20403,991.6,2023,2023-07-02
7,3,7.9,17.2,20.4,23.9,74.0,93.0,100.0,-,-,-,8347,994.9,2023,2023-07-03
7,4,0.3,15.7,22.7,29.2,44.0,73.0,100.0,5,18,339,28158,995.3,2023,2023-07-04
7,5,20.6,15.7,21.6,27.6,47.0,76.0,98.0,9,44,328,24008,995.2,2023,2023-07-05
7,6,0.1,16.7,21.2,25.3,56.0,78.0,98.0,5,19,97,14893,997.7,2023,2023-07-06
7,7,0.0,15.6,22.6,28.7,41.0,69.0,95.0,6,19,237,28710,1001.4,2023,2023-07-07
7,8,0.0,16.5,23.5,30.0,43.0,71.0,99.0,6,27,220,26628,1001.5,2023,2023-07-08
7,9,0.0,17.8,25.1,32.2,45.0,74.0,97.0,5,18,202,27754,1001.1,2023,2023-07-09
7,10,0.0,18.5,26.4,33.0,47.0,74.0,97.0,6,16,143,27069,1000.0,2023,2023-07-10
7,11,0.0,20.9,26.3,31.7,59.0,78.0,100.0,6,27,161,22672,997.8,2023,2023-07-11
7,12,18.9,18.4,23.2,28.9,55.0,83.0,100.0,7,71,302,17859,996.7,2023,2023-07-12
7,13,6.3,16.7,22.7,29.4,57.0,84.0,100.0,5,28,303,17573,995.5,2023,2023-07-13
7,14,0.0,16.3,23.6,30.4,37.0,70.0,100.0,6,23,122,28034,997.6,2023,2023-07-14
7,15,0.0,16.8,24.6,30.9,48.0,73.0,100.0,6,19,169,27722,996.6,2023,2023-07-15
7,16,0.0,19.9,25.9,32.1,55.0,81.0,99.0,5,18,187,25570,996.2,2023,2023-07-16
7,17,0.0,21.3,27.5,33.0,52.0,79.0,100.0,5,24,187,26168,996.6,2023,2023-07-17
7,18,2.4,19.6,26.2,33.9,46.0,78.0,99.0,7,67,14,23373,997.2,2023,2023-07-18
7,19,2.6,19.2,24.4,31.2,57.0,79.0,99.0,8,51,14,19452,992.5,2023,2023-07-19
7,20,0.0,19.0,25.3,32.4,39.0,69.0,96.0,6,20,129,27285,990.4,2023,2023-07-20
7,21,15.8,18.5,22.4,28.2,56.0,84.0,100.0,6,32,337,16681,990.9,2023,2023-07-21
7,22,0.0,16.2,22.2,28.5,48.0,78.0,99.0,6,24,132,20396,994.9,2023,2023-07-22
7,23,0.0,16.7,23.5,29.8,53.0,78.0,100.0,6,19,234,25165,996.3,2023,2023-07-23
7,24,20.4,17.2,22.5,28.0,68.0,88.0,100.0,8,59,272,12859,992.0,2023,2023-07-24
7,25,17.3,16.4,20.9,26.0,56.0,85.0,100.0,8,43,318,15958,983.9,2023,2023-07-25
7,26,8.5,12.4,18.2,25.8,47.0,82.0,100.0,6,24,142,17628,990.9,2023,2023-07-26
7,27,0.2,11.2,18.6,24.8,41.0,76.0,100.0,7,24,174,23937,996.9,2023,2023-07-27
7,28,0.0,14.7,21.4,26.8,58.0,79.0,98.0,4,19,131,19509,994.7,2023,2023-07-28
7,29,7.8,17.7,22.9,28.9,56.0,84.0,100.0,6,20,154,21535,994.1,2023,2023-07-29
7,30,12.6,17.9,22.3,28.5,55.0,82.0,100.0,8,22,317,23432,993.6,2023,2023-07-30
7,31,0.0,17.2,23.1,29.0,48.0,76.0,98.0,6,17,113,21478,993.4,2023,2023-07-31
8,1,10.2,15.6,20.5,25.4,73.0,92.0,100.0,5,21,6,11408,987.3,2023,2023-08-01
8,2,0.0,16.0,22.0,27.5,51.0,80.0,100.0,5,15,330,18668,988.5,2023,2023-08-02
8,3,72.5,18.6,22.4,28.4,68.0,89.0,100.0,9,55,267,16455,987.3,2023,2023-08-03
8,4,6.8,16.5,19.9,26.4,70.0,93.0,100.0,8,49,10,9053,989.4,2023,2023-08-04
8,5,13.7,15.2,17.3,20.8,76.0,93.0,100.0,8,35,13,6202,987.8,2023,2023-08-05
8,6,0.3,12.7,17.6,23.9,64.0,88.0,100.0,5,26,248,16819,988.0,2023,2023-08-06
8,7,0.2,11.5,18.4,25.5,33.0,74.0,100.0,5,17,122,25489,993.6,2023,2023-08-07
8,8,0.0,11.4,18.5,24.7,42.0,76.0,100.0,6,23,261,20178,998.8,2023,2023-08-08
8,9,0.0,14.7,19.7,24.9,60.0,84.0,100.0,4,12,14,14286,997.8,2023,2023-08-09
8,10,0.0,15.5,21.0,27.2,46.0,76.0,99.0,5,15,242,20807,1000.2,2023,2023-08-10
8,11,0.0,14.8,21.7,28.6,49.0,77.0,100.0,6,15,234,25300,1002.7,2023,2023-08-11
8,12,0.0,15.3,22.5,29.2,51.0,80.0,100.0,5,16,122,24534,1001.4,2023,2023-08-12
8,13,0.0,17.5,24.5,32.1,45.0,77.0,100.0,5,14,30,24397,998.9,2023,2023-08-13
8,14,0.0,17.2,24.5,31.7,45.0,74.0,96.0,5,14,13,23988,998.7,2023,2023-08-14
8,15,0.0,18.3,24.9,32.0,39.0,69.0,94.0,7,19,25,23831,997.8,2023,2023-08-15
8,16,0.2,19.2,25.1,31.6,43.0,70.0,97.0,7,22,184,21930,997.8,2023,2023-08-16
8,17,0.0,18.2,24.2,32.3,47.0,75.0,100.0,6,18,320,22126,996.9,2023,2023-08-17
8,18,0.0,18.7,24.7,32.1,47.0,76.0,96.0,6,18,126,20139,996.8,2023,2023-08-18
8,19,0.0,19.1,25.4,32.6,51.0,77.0,98.0,6,20,140,23088,997.7,2023,2023-08-19
8,20,0.0,20.2,26.5,33.9,43.0,74.0,97.0,6,16,116,23101,999.8,2023,2023-08-20
8,21,0.0,20.0,27.2,35.5,41.0,72.0,96.0,6,19,218,22900,1000.1,2023,2023-08-21
8,22,0.3,19.7,26.8,35.7,31.0,69.0,97.0,6,14,178,22867,998.1,2023,2023-08-22
8,23,0.0,18.9,27.1,36.2,31.0,67.0,94.0,7,18,0,20712,996.3,2023,2023-08-23
8,24,0.0,20.4,27.5,36.0,38.0,70.0,93.0,6,18,299,21090,995.8,2023,2023-08-24
8,25,0.0,20.4,26.4,34.3,43.0,72.0,95.0,6,23,200,21476,993.8,2023,2023-08-25
8,26,0.0,18.6,25.8,32.5,47.0,75.0,96.0,7,22,133,21160,991.8,2023,2023-08-26
8,27,0.0,20.1,24.8,31.3,56.0,81.0,98.0,6,23,11,12100,988.8,2023,2023-08-27
8,28,23.2,16.3,20.1,23.5,72.0,92.0,100.0,8,30,283,3633,983.5,2023,2023-08-28
8,29,0.5,16.0,18.5,22.0,59.0,86.0,99.0,7,34,133,9511,983.5,2023,2023-08-29
8,30,5.6,13.2,16.2,19.0,83.0,96.0,100.0,5,22,296,6492,988.6,2023,2023-08-30
8,31,2.4,13.2,17.7,23.5,56.0,89.0,100.0,5,19,258,14947,996.1,2023,2023-08-31
9,1,0.0,14.6,19.9,26.7,57.0,87.0,100.0,5,16,136,-,1000.0,2023,2023-09-01
9,2,0.0,16.4,21.5,27.7,58.0,85.0,100.0,5,19,179,20018,1001.6,2023,2023-09-02
9,3,0.1,16.4,21.9,28.5,58.0,85.0,100.0,5,14,7,16501,1002.8,2023,2023-09-03
9,4,0.0,16.2,21.9,27.2,59.0,77.0,99.0,6,21,239,19106,1003.9,2023,2023-09-04
9,5,0.0,12.8,20.3,28.3,35.0,68.0,98.0,6,22,144,21747,1003.3,2023,2023-09-05
9,6,0.0,12.3,20.6,29.5,35.0,69.0,98.0,6,17,127,21382,1002.3,2023,2023-09-06
9,7,0.0,14.8,21.4,29.8,36.0,70.0,92.0,7,22,124,20650,1002.0,2023,2023-09-07
9,8,0.0,15.6,21.9,30.7,32.0,66.0,91.0,8,22,22,20371,1000.7,2023,2023-09-08
9,9,0.0,15.2,22.1,30.7,35.0,68.0,92.0,7,23,135,20163,999.9,2023,2023-09-09
9,10,0.0,14.8,22.2,30.7,36.0,67.0,94.0,7,18,111,19980,999.2,2023,2023-09-10
9,11,0.0,14.8,22.0,30.8,39.0,70.0,96.0,6,22,227,19861,996.3,2023,2023-09-11
9,12,0.0,13.5,20.9,28.3,52.0,81.0,100.0,5,17,212,17571,996.3,2023,2023-09-12
9,13,0.1,17.4,21.1,25.7,61.0,86.0,100.0,4,18,32,10419,997.5,2023,2023-09-13
9,14,1.5,17.0,20.3,26.0,55.0,88.0,100.0,5,20,104,8374,999.5,2023,2023-09-14
9,15,0.0,14.7,20.1,27.5,46.0,79.0,99.0,7,25,138,17233,1000.0,2023,2023-09-15
9,16,0.0,14.0,19.7,27.4,48.0,80.0,100.0,6,22,207,16337,1000.1,2023,2023-09-16
9,17,0.1,14.4,19.8,26.1,62.0,89.0,100.0,5,17,234,11977,1000.5,2023,2023-09-17
9,18,5.2,18.5,20.5,23.6,82.0,94.0,100.0,4,23,236,5003,996.8,2023,2023-09-18
9,19,0.0,16.9,20.8,27.3,65.0,85.0,100.0,8,27,123,13042,995.6,2023,2023-09-19
9,20,6.5,14.6,20.2,26.9,56.0,85.0,100.0,6,21,308,12791,996.8,2023,2023-09-20
9,21,8.9,15.2,19.1,24.5,65.0,93.0,100.0,7,30,99,11029,991.6,2023,2023-09-21
9,22,9.8,15.8,18.7,22.0,82.0,97.0,100.0,5,35,299,5916,989.0,2023,2023-09-22
9,23,19.3,12.5,17.6,24.8,61.0,90.0,100.0,7,41,40,10380,993.2,2023,2023-09-23
9,24,0.1,10.7,16.9,23.4,43.0,75.0,100.0,7,27,185,17985,1001.2,2023,2023-09-24
9,25,0.0,10.4,18.2,26.7,36.0,74.0,100.0,6,20,262,17395,1002.8,2023,2023-09-25
9,26,0.0,13.2,20.2,28.4,40.0,71.0,95.0,8,25,118,17098,1002.5,2023,2023-09-26
9,27,0.0,14.8,20.7,28.7,30.0,62.0,87.0,10,33,41,17117,1001.5,2023,2023-09-27
9,28,0.0,14.0,20.1,28.4,33.0,63.0,85.0,8,24,106,17160,1001.0,2023,2023-09-28
9,29,0.0,13.4,19.5,27.8,31.0,65.0,88.0,8,19,328,16849,1002.4,2023,2023-09-29
9,30,0.0,11.9,19.5,27.2,42.0,73.0,99.0,5,15,44,15174,1003.2,2023,2023-09-30
10,1,0.0,13.4,19.3,26.7,45.0,75.0,98.0,6,18,2,15275,1005.6,2023,2023-10-01
10,2,0.7,11.8,18.2,25.8,56.0,85.0,100.0,4,14,211,15057,1006.2,2023,2023-10-02
10,3,0.1,11.9,18.7,25.5,57.0,86.0,100.0,4,16,166,13555,1003.3,2023,2023-10-03
10,4,0.0,12.4,17.2,21.3,73.0,90.0,100.0,6,20,353,3479,1006.2,2023,2023-10-04
10,5,0.1,11.2,17.2,24.4,42.0,77.0,100.0,5,14,12,14524,1005.4,2023,2023-10-05
10,6,0.0,11.7,17.1,25.3,35.0,74.0,99.0,7,22,140,15490,1006.2,2023,2023-10-06
10,7,0.0,10.7,17.5,24.5,46.0,76.0,99.0,6,15,342,15188,1004.9,2023,2023-10-07
10,8,0.0,12.0,17.9,25.3,56.0,84.0,100.0,4,15,123,12404,1003.9,2023,2023-10-08
10,9,0.0,12.5,18.6,25.7,53.0,83.0,100.0,5,16,143,13779,1002.3,2023,2023-10-09
10,10,0.0,13.0,18.0,24.0,68.0,88.0,100.0,5,15,336,8788,1002.2,2023,2023-10-10
10,11,0.1,10.8,17.8,26.4,46.0,81.0,100.0,5,15,142,13875,1003.0,2023,2023-10-11
10,12,0.0,12.0,17.8,23.7,63.0,86.0,100.0,4,13,5,7416,1002.5,2023,2023-10-12
10,13,0.0,14.1,18.4,22.5,72.0,89.0,100.0,4,11,141,6771,1002.1,2023,2023-10-13
10,14,0.6,12.7,17.9,23.2,67.0,89.0,100.0,5,14,182,8505,995.8,2023,2023-10-14
10,15,0.2,5.7,13.3,17.7,69.0,89.0,100.0,6,31,110,4329,995.2,2023,2023-10-15
10,16,0.0,3.0,9.0,16.2,35.0,74.0,99.0,6,19,138,12247,1003.2,2023,2023-10-16
10,17,0.0,1.5,7.9,16.2,44.0,80.0,100.0,-,-,-,13106,1001.3,2023,2023-10-17
10,18,3.6,2.8,9.0,13.3,58.0,88.0,100.0,-,-,-,-,998.1,2023,2023-10-18
10,19,19.6,10.4,13.9,17.2,89.0,99.0,100.0,5,14,14,2927,986.7,2023,2023-10-19
10,20,30.9,14.6,16.9,19.3,100.0,100.0,100.0,5,19,204,2029,977.8,2023,2023-10-20
10,21,25.6,12.9,16.5,21.9,62.0,91.0,100.0,6,23,49,9654,984.6,2023,2023-10-21
10,22,1.8,10.4,14.6,20.8,56.0,89.0,100.0,6,24,270,12092,994.2,2023,2023-10-22
10,23,1.9,10.4,15.1,20.7,54.0,86.0,100.0,6,19,161,10988,998.8,2023,2023-10-23
10,24,138.1,13.5,15.1,17.5,97.0,99.0,100.0,9,50,198,546,989.9,2023,2023-10-24
10,25,0.0,10.6,14.1,18.3,71.0,94.0,100.0,6,18,195,8254,986.4,2023,2023-10-25
10,26,12.7,9.3,14.1,17.8,74.0,93.0,100.0,5,14,336,5921,983.6,2023,2023-10-26
10,27,44.9,12.3,15.4,20.6,72.0,95.0,100.0,6,37,279,9023,977.3,2023,2023-10-27
10,28,0.2,9.8,14.1,20.0,64.0,90.0,100.0,5,17,133,11041,988.7,2023,2023-10-28
10,29,0.7,9.0,12.7,16.0,84.0,96.0,100.0,5,16,357,3071,996.2,2023,2023-10-29
10,30,60.5,11.1,14.7,17.5,97.0,99.0,100.0,7,59,165,1148,992.1,2023,2023-10-30
10,31,5.9,6.4,13.1,18.9,60.0,91.0,100.0,9,36,188,7118,987.7,2023,2023-10-31
11,1,0.1,4.4,11.4,17.4,69.0,90.0,100.0,5,15,0,8106,995.2,2023,2023-11-01
11,2,76.4,8.4,12.7,17.3,91.0,99.0,100.0,12,58,175,1093,981.2,2023,2023-11-02
11,3,-,3.6,9.9,15.1,70.0,96.0,100.0,8,44,237,4426,971.7,2023,2023-11-03
11,4,12.4,3.6,9.3,14.8,59.0,85.0,100.0,7,20,13,10694,979.8,2023,2023-11-04
11,5,22.2,7.7,10.5,15.5,72.0,92.0,100.0,8,35,303,8328,975.8,2023,2023-11-05
11,6,2.0,7.1,11.2,16.3,75.0,92.0,100.0,6,20,0,9256,993.4,2023,2023-11-06
11,7,0.3,3.9,10.4,17.5,66.0,88.0,100.0,7,16,358,9601,997.9,2023,2023-11-07
11,8,0.0,2.9,8.6,16.1,54.0,85.0,100.0,6,17,346,10008,1001.8,2023,2023-11-08
11,9,2.6,3.7,8.6,13.3,71.0,91.0,100.0,5,13,14,7001,999.6,2023,2023-11-09
11,10,8.2,7.6,9.6,13.4,71.0,94.0,100.0,6,34,353,5694,988.2,2023,2023-11-10
11,11,0.7,3.0,7.9,13.3,63.0,88.0,100.0,6,26,0,8418,989.0,2023,2023-11-11
11,12,0.1,2.0,6.8,13.3,60.0,86.0,100.0,6,17,338,6195,993.9,2023,2023-11-12
11,13,0.0,1.3,6.9,13.5,63.0,89.0,100.0,6,14,349,7465,999.1,2023,2023-11-13
11,14,0.0,3.4,8.9,14.5,64.0,89.0,100.0,5,17,112,7453,996.4,2023,2023-11-14
11,15,0.0,3.9,8.7,16.6,67.0,90.0,100.0,6,17,262,9277,996.8,2023,2023-11-15
11,16,0.0,2.6,9.0,15.7,54.0,82.0,100.0,6,17,342,6191,998.6,2023,2023-11-16
11,17,0.0,1.5,8.5,16.8,46.0,80.0,100.0,6,18,29,9102,994.7,2023,2023-11-17
11,18,0.0,-0.2,6.0,14.1,40.0,75.0,95.0,6,16,36,8312,1005.0,2023,2023-11-18
11,19,0.0,0.4,6.1,13.5,41.0,78.0,99.0,6,15,340,7488,1002.2,2023,2023-11-19
11,20,0.0,1.8,7.0,11.9,69.0,89.0,99.0,6,15,334,4537,997.8,2023,2023-11-20
11,21,1.8,4.1,8.4,12.5,76.0,89.0,98.0,6,20,120,2185,992.2,2023,2023-11-21
11,22,0.0,1.7,7.5,17.0,33.0,74.0,96.0,8,40,40,8697,998.9,2023,2023-11-22
11,23,0.0,-0.2,4.6,12.2,45.0,80.0,96.0,6,18,303,8568,1003.1,2023,2023-11-23
11,24,0.0,-0.5,5.3,11.5,28.0,82.0,98.0,7,41,2,7027,987.1,2023,2023-11-24
11,25,0.0,-4.6,4.3,10.0,19.0,43.0,79.0,12,67,10,8754,987.0,2023,2023-11-25
11,26,0.0,-4.8,2.2,10.7,25.0,62.0,85.0,8,22,338,8444,995.2,2023,2023-11-26
11,27,0.7,-2.5,4.1,10.1,32.0,66.0,96.0,6,17,348,6033,993.0,2023,2023-11-27
11,28,0.5,0.1,4.5,9.2,72.0,91.0,100.0,5,17,308,5537,979.5,2023,2023-11-28
11,29,0.1,-3.3,3.5,9.8,38.0,71.0,97.0,6,16,320,7967,990.9,2023,2023-11-29
11,30,19.9,3.4,4.5,5.5,61.0,92.0,100.0,6,21,2,1200,988.8,2023,2023-11-30
12,1,39.7,4.6,7.8,12.0,98.0,99.0,100.0,6,17,0,661,982.4,2023,2023-12-01
12,2,11.0,5.0,9.7,14.0,57.0,85.0,100.0,11,59,17,3727,979.8,2023,2023-12-02
12,3,0.0,-3.9,2.0,7.6,49.0,80.0,99.0,6,32,115,7825,1003.8,2023,2023-12-03
12,4,0.0,-4.2,0.4,4.2,59.0,86.0,100.0,5,16,1,3552,1005.6,2023,2023-12-04
12,5,0.0,0.5,4.3,8.2,65.0,84.0,100.0,5,15,318,3162,995.7,2023,2023-12-05
12,6,0.0,-0.7,3.7,8.9,70.0,90.0,100.0,5,13,318,3934,996.2,2023,2023-12-06
12,7,0.0,-1.8,3.0,10.4,54.0,85.0,100.0,6,13,331,7473,1002.4,2023,2023-12-07
12,8,0.0,-2.4,3.3,8.0,64.0,85.0,99.0,5,15,334,3913,1000.7,2023,2023-12-08
12,9,1.0,-0.4,4.2,9.7,65.0,88.0,100.0,5,14,316,6256,999.5,2023,2023-12-09
12,10,0.6,-0.4,3.6,9.4,72.0,93.0,100.0,5,14,337,7021,998.2,2023,2023-12-10
12,11,0.0,0.8,4.8,10.6,67.0,90.0,100.0,7,16,351,2964,997.0,2023,2023-12-11
12,12,0.0,1.3,6.7,11.8,75.0,88.0,100.0,6,17,331,3749,995.0,2023,2023-12-12
12,13,20.7,5.6,7.0,8.5,98.0,100.0,100.0,5,21,44,984,985.8,2023,2023-12-13
12,14,0.1,0.2,5.3,12.4,70.0,91.0,100.0,7,16,332,6569,994.9,2023,2023-12-14
12,15,0.0,0.4,5.3,13.4,51.0,79.0,96.0,7,17,347,7033,1011.0,2023,2023-12-15
12,16,0.0,-2.7,2.5,9.1,52.0,80.0,98.0,7,15,349,7124,1021.9,2023,2023-12-16
12,17,0.0,-1.2,3.9,11.4,49.0,77.0,95.0,7,17,335,7120,1021.6,2023,2023-12-17
12,18,0.0,-0.8,5.1,14.2,44.0,77.0,94.0,5,14,327,7091,1016.2,2023,2023-12-18
12,19,0.0,0.2,5.5,15.1,47.0,76.0,95.0,6,15,329,7274,1007.1,2023,2023-12-19
12,20,0.0,-1.7,3.6,9.1,70.0,85.0,96.0,7,15,331,2594,997.8,2023,2023-12-20
12,21,0.0,-0.7,3.9,10.2,54.0,79.0,97.0,6,18,322,5365,991.4,2023,2023-12-21
12,22,0.0,0.2,5.5,11.8,61.0,85.0,100.0,8,36,327,6818,984.2,2023,2023-12-22
12,23,0.0,0.1,4.8,12.3,74.0,90.0,100.0,7,21,341,6293,989.7,2023,2023-12-23
12,24,0.0,2.4,7.8,14.7,70.0,85.0,95.0,8,18,332,4533,996.7,2023,2023-12-24
12,25,0.0,4.3,8.5,12.2,78.0,92.0,100.0,4,13,30,2641,1001.1,2023,2023-12-25
12,26,0.0,6.9,7.9,9.6,94.0,99.0,100.0,3,12,344,1334,1003.2,2023,2023-12-26
12,27,0.0,4.4,7.7,11.2,69.0,92.0,100.0,5,15,341,1891,1009.0,2023,2023-12-27
12,28,0.0,5.3,7.4,10.1,70.0,91.0,100.0,4,13,13,1776,1009.3,2023,2023-12-28
12,29,0.0,-0.3,5.6,11.0,69.0,92.0,100.0,5,13,348,6302,1005.4,2023,2023-12-29
12,30,0.0,1.0,4.9,11.8,69.0,92.0,100.0,5,15,354,5920,1004.1,2023,2023-12-30
12,31,13.9,2.0,6.5,8.6,88.0,97.0,100.0,5,17,317,1580,998.2,2023,2023-12-31
1,1,5.7,0.5,6.0,10.9,67.0,92.0,100.0,6,19,323,4844,995.8,2024,2024-01-01
1,2,0.1,-1.2,3.7,9.2,68.0,91.0,100.0,5,18,190,5689,997.6,2024,2024-01-02
1,3,0.0,2.1,6.1,8.8,86.0,96.0,100.0,3,12,48,2710,991.9,2024,2024-01-03
1,4,0.0,1.1,5.1,9.2,81.0,96.0,100.0,5,15,128,4364,992.6,2024,2024-01-04
1,5,22.2,4.8,7.7,9.9,73.0,88.0,100.0,10,21,351,2182,992.1,2024,2024-01-05
1,6,71.4,7.6,8.5,10.6,61.0,92.0,100.0,14,-,-,892,983.3,2024,2024-01-06
1,7,2.3,7.5,9.7,11.7,51.0,67.0,84.0,17,48,12,2651,983.6,2024,2024-01-07
1,8,0.0,0.4,5.9,9.2,58.0,79.0,95.0,5,15,150,5695,994.7,2024,2024-01-08
1,9,0.0,-3.2,1.7,8.2,52.0,78.0,98.0,5,14,309,7694,1006.8,2024,2024-01-09
1,10,0.0,-4.5,0.0,6.7,44.0,75.0,95.0,6,19,150,6480,1011.6,2024,2024-01-10
1,11,0.0,-5.1,0.1,7.7,50.0,79.0,97.0,6,16,328,8016,1007.8,2024,2024-01-11
1,12,0.0,-4.4,0.6,7.8,46.0,77.0,95.0,7,15,148,7949,1007.7,2024,2024-01-12
1,13,0.0,-6.0,-1.3,5.7,59.0,85.0,98.0,5,15,206,8018,1005.6,2024,2024-01-13
1,14,0.0,-3.7,1.6,6.9,70.0,88.0,99.0,6,16,344,4475,996.5,2024,2024-01-14
1,15,0.0,-2.3,2.0,8.5,62.0,87.0,100.0,5,15,0,7228,985.8,2024,2024-01-15
1,16,0.0,-4.1,1.4,8.6,40.0,77.0,98.0,7,18,343,8411,993.6,2024,2024-01-16
1,17,11.5,-0.1,3.2,4.8,66.0,87.0,100.0,6,16,345,1373,988.7,2024,2024-01-17
1,18,11.4,4.5,5.8,6.7,100.0,100.0,100.0,5,19,237,1817,981.3,2024,2024-01-18
1,19,4.7,-0.2,3.8,6.9,39.0,82.0,100.0,9,39,35,2040,994.5,2024,2024-01-19
1,20,0.0,-5.5,0.2,6.6,33.0,59.0,92.0,8,26,32,9205,1012.9,2024,2024-01-20
