time,Gb,Gd,Gr,H_sun,T2m,WS10m,Int,datetime,year,month,G_totale
20220326:1110,863.09,180.17,18.47,46.04,18.81,1.1,0.0,2022-03-26 11:10:00,2022,3,1061.73
20220326:1210,903.41,135.55,18.59,44.43,19.29,1.38,0.0,2022-03-26 12:10:00,2022,3,1057.55
20220326:1310,716.17,156.0,16.08,39.37,19.45,1.59,0.0,2022-03-26 13:10:00,2022,3,888.25
20220326:1410,506.44,149.8,12.63,31.82,19.31,1.72,0.0,2022-03-26 14:10:00,2022,3,668.87
20220326:1510,304.8,115.66,8.67,22.72,18.88,1.72,0.0,2022-03-26 15:10:00,2022,3,429.13000000000005
20220326:1610,111.4,66.73,4.35,12.75,17.94,1.38,0.0,2022-03-26 16:10:00,2022,3,182.48
20220326:1710,0.0,5.69,0.17,2.41,15.88,1.03,0.0,2022-03-26 17:10:00,2022,3,5.86
20220326:1810,0.0,0.0,0.0,0.0,15.81,0.76,0.0,2022-03-26 18:10:00,2022,3,0.0
20220326:1910,0.0,0.0,0.0,0.0,14.26,0.83,0.0,2022-03-26 19:10:00,2022,3,0.0
20220326:2010,0.0,0.0,0.0,0.0,11.57,1.38,0.0,2022-03-26 20:10:00,2022,3,0.0
20220326:2110,0.0,0.0,0.0,0.0,9.29,1.66,0.0,2022-03-26 21:10:00,2022,3,0.0
20220326:2210,0.0,0.0,0.0,0.0,7.65,1.86,0.0,2022-03-26 22:10:00,2022,3,0.0
20220326:2310,0.0,0.0,0.0,0.0,5.64,2.0,0.0,2022-03-26 23:10:00,2022,3,0.0
20220327:0010,0.0,0.0,0.0,0.0,3.69,2.14,0.0,2022-03-27 00:10:00,2022,3,0.0
20220327:0110,0.0,0.0,0.0,0.0,2.44,2.14,0.0,2022-03-27 01:10:00,2022,3,0.0
20220327:0210,0.0,0.0,0.0,0.0,1.76,2.14,0.0,2022-03-27 02:10:00,2022,3,0.0
20220327:0310,0.0,0.0,0.0,0.0,1.3,2.14,0.0,2022-03-27 03:10:00,2022,3,0.0
20220327:0410,0.0,0.0,0.0,0.0,0.96,2.14,0.0,2022-03-27 04:10:00,2022,3,0.0
20220327:0510,0.0,0.0,0.0,0.0,0.72,2.21,0.0,2022-03-27 05:10:00,2022,3,0.0
20220327:0610,129.92,75.94,3.67,11.48,1.88,1.86,0.0,2022-03-27 06:10:00,2022,3,209.52999999999997
20220327:0710,340.74,126.67,8.11,21.54,8.91,1.17,0.0,2022-03-27 07:10:00,2022,3,475.52000000000004
20220327:0810,526.92,166.34,12.07,30.84,14.62,0.62,0.0,2022-03-27 08:10:00,2022,3,705.33
20220327:0910,682.05,191.65,15.31,38.7,16.63,0.34,0.0,2022-03-27 09:10:00,2022,3,889.0099999999999
20220327:1010,810.8,189.71,17.63,44.24,17.82,0.9,0.0,2022-03-27 10:10:00,2022,3,1018.14
20220327:1110,839.81,192.09,18.42,46.44,18.6,1.31,0.0,2022-03-27 11:10:00,2022,3,1050.32
20220327:1210,863.81,155.07,18.4,44.79,19.09,1.45,0.0,2022-03-27 12:10:00,2022,3,1037.28
20220327:1310,678.11,172.86,15.86,39.69,19.37,1.72,0.0,2022-03-27 13:10:00,2022,3,866.83
20220327:1410,498.29,154.41,12.68,32.1,19.28,2.0,0.0,2022-03-27 14:10:00,2022,3,665.38
20220327:1510,300.04,119.07,8.74,22.97,18.75,2.14,0.0,2022-03-27 15:10:00,2022,3,427.85
20220327:1610,108.1,68.99,4.39,12.98,17.73,1.59,0.0,2022-03-27 16:10:00,2022,3,181.47999999999996
20220327:1710,0.0,7.31,0.22,2.64,15.58,1.1,0.0,2022-03-27 17:10:00,2022,3,7.529999999999999
20220327:1810,0.0,0.0,0.0,0.0,15.35,0.62,0.0,2022-03-27 18:10:00,2022,3,0.0
20220327:1910,0.0,0.0,0.0,0.0,13.85,0.28,0.0,2022-03-27 19:10:00,2022,3,0.0
20220327:2010,0.0,0.0,0.0,0.0,12.92,0.83,0.0,2022-03-27 20:10:00,2022,3,0.0
20220327:2110,0.0,0.0,0.0,0.0,11.06,1.31,0.0,2022-03-27 21:10:00,2022,3,0.0
20220327:2210,0.0,0.0,0.0,0.0,8.35,1.66,0.0,2022-03-27 22:10:00,2022,3,0.0
20220327:2310,0.0,0.0,0.0,0.0,6.29,1.93,0.0,2022-03-27 23:10:00,2022,3,0.0
20220328:0010,0.0,0.0,0.0,0.0,4.25,2.14,0.0,2022-03-28 00:10:00,2022,3,0.0
20220328:0110,0.0,0.0,0.0,0.0,2.8,2.14,0.0,2022-03-28 01:10:00,2022,3,0.0
20220328:0210,0.0,0.0,0.0,0.0,2.11,2.0,0.0,2022-03-28 02:10:00,2022,3,0.0
20220328:0310,0.0,0.0,0.0,0.0,1.61,2.0,0.0,2022-03-28 03:10:00,2022,3,0.0
20220328:0410,0.0,0.0,0.0,0.0,1.18,2.0,0.0,2022-03-28 04:10:00,2022,3,0.0
20220328:0510,0.0,0.0,0.0,0.0,0.82,2.0,0.0,2022-03-28 05:10:00,2022,3,0.0
20220328:0610,141.97,74.29,3.86,11.82,2.1,1.66,0.0,2022-03-28 06:10:00,2022,3,220.12
20220328:0710,381.58,113.16,8.55,21.89,8.07,0.9,0.0,2022-03-28 07:10:00,2022,3,503.29
20220328:0810,577.99,145.25,12.56,31.2,13.46,0.07,0.0,2022-03-28 08:10:00,2022,3,735.8
20220328:0910,747.57,161.91,15.89,39.09,15.18,0.83,0.0,2022-03-28 09:10:00,2022,3,925.37
20220328:1010,831.99,177.37,17.84,44.63,16.42,1.52,0.0,2022-03-28 10:10:00,2022,3,1027.2
20220328:1110,885.25,169.56,18.86,46.83,17.23,2.07,0.0,2022-03-28 11:10:00,2022,3,1073.6699999999998
20220328:1210,901.29,135.52,18.79,45.15,17.63,2.41,0.0,2022-03-28 12:10:00,2022,3,1055.6
20220328:1310,713.95,155.71,16.25,40.0,17.68,2.55,0.0,2022-03-28 13:10:00,2022,3,885.9100000000001
20220328:1410,526.84,141.29,13.01,32.38,17.39,2.62,0.0,2022-03-28 14:10:00,2022,3,681.14
20220328:1510,291.86,122.23,8.74,23.22,16.68,2.62,0.0,2022-03-28 15:10:00,2022,3,422.83000000000004
20220328:1610,105.87,69.36,4.42,13.22,15.34,2.07,0.0,2022-03-28 16:10:00,2022,3,179.65
20220328:1710,0.0,8.12,0.24,2.87,13.63,1.38,0.0,2022-03-28 17:10:00,2022,3,8.36
20220328:1810,0.0,0.0,0.0,0.0,11.25,1.1,0.0,2022-03-28 18:10:00,2022,3,0.0
20220328:1910,0.0,0.0,0.0,0.0,9.65,0.69,0.0,2022-03-28 19:10:00,2022,3,0.0
20220328:2010,0.0,0.0,0.0,0.0,9.07,0.48,0.0,2022-03-28 20:10:00,2022,3,0.0
20220328:2110,0.0,0.0,0.0,0.0,8.58,0.69,0.0,2022-03-28 21:10:00,2022,3,0.0
20220328:2210,0.0,0.0,0.0,0.0,8.15,0.69,0.0,2022-03-28 22:10:00,2022,3,0.0
20220328:2310,0.0,0.0,0.0,0.0,7.77,0.9,0.0,2022-03-28 23:10:00,2022,3,0.0
20220329:0010,0.0,0.0,0.0,0.0,7.24,1.1,0.0,2022-03-29 00:10:00,2022,3,0.0
20220329:0110,0.0,0.0,0.0,0.0,5.99,1.17,0.0,2022-03-29 01:10:00,2022,3,0.0
20220329:0210,0.0,0.0,0.0,0.0,5.13,1.24,0.0,2022-03-29 02:10:00,2022,3,0.0
20220329:0310,0.0,0.0,0.0,0.0,3.3,1.66,0.0,2022-03-29 03:10:00,2022,3,0.0
20220329:0410,0.0,0.0,0.0,0.0,2.49,1.66,0.0,2022-03-29 04:10:00,2022,3,0.0
20220329:0510,0.0,1.76,0.05,1.79,1.68,1.72,0.0,2022-03-29 05:10:00,2022,3,1.81
20220329:0610,45.33,84.59,2.87,12.16,2.8,1.31,0.0,2022-03-29 06:10:00,2022,3,132.79000000000002
20220329:0710,55.91,162.58,5.14,22.24,8.11,0.07,0.0,2022-03-29 07:10:00,2022,3,223.63
20220329:0810,236.29,246.55,9.73,31.57,9.8,0.62,0.0,2022-03-29 08:10:00,2022,3,492.57000000000005
20220329:0910,346.68,297.89,12.68,39.47,11.2,1.1,0.0,2022-03-29 09:10:00,2022,3,657.2499999999999
20220329:1010,732.86,218.0,17.12,45.03,12.26,1.38,0.0,2022-03-29 10:10:00,2022,3,967.98
20220329:1110,728.88,236.41,17.67,47.22,13.06,1.59,0.0,2022-03-29 11:10:00,2022,3,982.9599999999999
20220329:1210,678.04,233.71,17.02,45.51,13.65,1.79,0.0,2022-03-29 12:10:00,2022,3,928.77
20220329:1310,407.17,276.79,13.71,40.32,13.91,1.86,0.0,2022-03-29 13:10:00,2022,3,697.6700000000001
20220329:1410,324.95,219.76,11.25,32.65,13.77,2.0,0.0,2022-03-29 14:10:00,2022,3,555.96
20220329:1510,221.31,147.88,8.06,23.46,13.11,2.0,0.0,2022-03-29 15:10:00,2022,3,377.25
20220329:1610,73.83,82.38,4.03,13.45,12.3,1.93,0.0,2022-03-29 16:10:00,2022,3,160.23999999999998
20220329:1710,0.0,8.93,0.27,3.09,11.16,1.17,0.0,2022-03-29 17:10:00,2022,3,9.2
20220329:1810,0.0,0.0,0.0,0.0,9.84,1.1,0.0,2022-03-29 18:10:00,2022,3,0.0
20220329:1910,0.0,0.0,0.0,0.0,8.0,0.97,0.0,2022-03-29 19:10:00,2022,3,0.0
20220329:2010,0.0,0.0,0.0,0.0,8.0,0.83,0.0,2022-03-29 20:10:00,2022,3,0.0
20220329:2110,0.0,0.0,0.0,0.0,7.49,0.97,0.0,2022-03-29 21:10:00,2022,3,0.0
20220329:2210,0.0,0.0,0.0,0.0,7.46,0.97,0.0,2022-03-29 22:10:00,2022,3,0.0
20220329:2310,0.0,0.0,0.0,0.0,7.04,1.1,0.0,2022-03-29 23:10:00,2022,3,0.0
20220330:0010,0.0,0.0,0.0,0.0,6.81,1.1,0.0,2022-03-30 00:10:00,2022,3,0.0
20220330:0110,0.0,0.0,0.0,0.0,6.53,1.1,0.0,2022-03-30 01:10:00,2022,3,0.0
20220330:0210,0.0,0.0,0.0,0.0,5.98,1.24,0.0,2022-03-30 02:10:00,2022,3,0.0
20220330:0310,0.0,0.0,0.0,0.0,6.19,1.24,0.0,2022-03-30 03:10:00,2022,3,0.0
20220330:0410,0.0,0.0,0.0,0.0,6.72,1.38,0.0,2022-03-30 04:10:00,2022,3,0.0
20220330:0510,0.0,0.88,0.02,2.13,6.82,1.45,0.0,2022-03-30 05:10:00,2022,3,0.9
20220330:0610,0.0,38.66,1.06,12.49,7.64,1.45,0.0,2022-03-30 06:10:00,2022,3,39.72
20220330:0710,0.0,60.62,1.67,22.59,8.57,1.03,0.0,2022-03-30 07:10:00,2022,3,62.29
20220330:0810,0.0,62.38,1.71,31.93,8.81,1.1,0.0,2022-03-30 08:10:00,2022,3,64.09
20220330:0910,0.0,92.25,2.54,39.85,9.2,1.24,0.0,2022-03-30 09:10:00,2022,3,94.79
20220330:1010,0.0,108.06,2.97,45.43,9.65,1.24,0.0,2022-03-30 10:10:00,2022,3,111.03
20220330:1110,0.0,143.21,3.94,47.61,10.23,1.03,0.0,2022-03-30 11:10:00,2022,3,147.15
20220330:1210,0.0,173.08,4.76,45.87,10.63,1.17,0.0,2022-03-30 12:10:00,2022,3,177.84
20220330:1310,0.0,103.67,2.85,40.63,10.65,1.31,0.0,2022-03-30 13:10:00,2022,3,106.52
20220330:1410,0.0,141.45,3.89,32.93,10.42,1.52,0.0,2022-03-30 14:10:00,2022,3,145.33999999999997
20220330:1510,12.6,142.92,4.15,23.71,9.86,1.24,0.0,2022-03-30 15:10:00,2022,3,159.67
20220330:1610,2.75,70.45,2.0,13.68,9.44,1.1,0.0,2022-03-30 16:10:00,2022,3,75.2
20220330:1710,0.0,4.06,0.12,3.32,9.08,0.9,0.0,2022-03-30 17:10:00,2022,3,4.18
20220330:1810,0.0,0.0,0.0,0.0,8.61,0.9,0.0,2022-03-30 18:10:00,2022,3,0.0
20220330:1910,0.0,0.0,0.0,0.0,7.86,1.1,0.0,2022-03-30 19:10:00,2022,3,0.0
20220330:2010,0.0,0.0,0.0,0.0,7.73,1.24,0.0,2022-03-30 20:10:00,2022,3,0.0
20220330:2110,0.0,0.0,0.0,0.0,7.52,1.24,0.0,2022-03-30 21:10:00,2022,3,0.0
20220330:2210,0.0,0.0,0.0,0.0,7.33,1.31,0.0,2022-03-30 22:10:00,2022,3,0.0
20220330:2310,0.0,0.0,0.0,0.0,7.01,1.38,0.0,2022-03-30 23:10:00,2022,3,0.0
20220331:0010,0.0,0.0,0.0,0.0,6.89,1.45,0.0,2022-03-31 00:10:00,2022,3,0.0
20220331:0110,0.0,0.0,0.0,0.0,6.65,1.45,0.0,2022-03-31 01:10:00,2022,3,0.0
20220331:0210,0.0,0.0,0.0,0.0,6.44,1.38,0.0,2022-03-31 02:10:00,2022,3,0.0
20220331:0310,0.0,0.0,0.0,0.0,6.35,1.38,0.0,2022-03-31 03:10:00,2022,3,0.0
20220331:0410,0.0,0.0,0.0,0.0,6.24,1.38,0.0,2022-03-31 04:10:00,2022,3,0.0
20220331:0510,0.0,0.88,0.02,2.46,6.12,1.52,0.0,2022-03-31 05:10:00,2022,3,0.9
20220331:0610,0.0,23.72,0.65,12.83,6.44,1.52,0.0,2022-03-31 06:10:00,2022,3,24.369999999999997
20220331:0710,1.4,110.87,3.07,22.93,7.88,1.93,0.0,2022-03-31 07:10:00,2022,3,115.34
20220331:0810,11.13,187.0,5.29,32.29,8.35,2.21,0.0,2022-03-31 08:10:00,2022,3,203.42
20220331:0910,5.51,209.84,5.84,40.23,8.76,2.21,0.0,2022-03-31 09:10:00,2022,3,221.19
20220331:1010,9.54,249.11,6.98,45.82,9.19,2.28,0.0,2022-03-31 10:10:00,2022,3,265.63000000000005
20220331:1110,0.0,183.62,5.05,48.0,10.32,2.14,0.0,2022-03-31 11:10:00,2022,3,188.67000000000002
20220331:1210,0.0,159.9,4.39,46.23,10.33,1.45,0.0,2022-03-31 12:10:00,2022,3,164.29
20220331:1310,0.0,66.77,1.84,40.95,10.21,1.24,0.0,2022-03-31 13:10:00,2022,3,68.61
20220331:1410,0.0,82.59,2.27,33.2,10.07,1.17,0.0,2022-03-31 14:10:00,2022,3,84.86
20220331:1510,0.0,54.47,1.5,23.95,9.76,1.1,0.0,2022-03-31 15:10:00,2022,3,55.97
20220331:1610,0.0,54.47,1.5,13.9,9.66,1.1,0.0,2022-03-31 16:10:00,2022,3,55.97
20220331:1710,0.0,10.56,0.31,3.54,9.28,0.83,0.0,2022-03-31 17:10:00,2022,3,10.870000000000001
20220331:1810,0.0,0.0,0.0,0.0,8.69,0.69,0.0,2022-03-31 18:10:00,2022,3,0.0
20220331:1910,0.0,0.0,0.0,0.0,8.15,0.76,0.0,2022-03-31 19:10:00,2022,3,0.0
20220331:2010,0.0,0.0,0.0,0.0,7.81,0.69,0.0,2022-03-31 20:10:00,2022,3,0.0
20220331:2110,0.0,0.0,0.0,0.0,6.75,0.97,0.0,2022-03-31 21:10:00,2022,3,0.0
20220331:2210,0.0,0.0,0.0,0.0,5.74,1.17,0.0,2022-03-31 22:10:00,2022,3,0.0
20220331:2310,0.0,0.0,0.0,0.0,4.97,1.24,0.0,2022-03-31 23:10:00,2022,3,0.0
20220401:0010,0.0,0.0,0.0,0.0,4.51,1.24,0.0,2022-04-01 00:10:00,2022,4,0.0
20220401:0110,0.0,0.0,0.0,0.0,4.52,1.03,0.0,2022-04-01 01:10:00,2022,4,0.0
20220401:0210,0.0,0.0,0.0,0.0,4.44,0.97,0.0,2022-04-01 02:10:00,2022,4,0.0
20220401:0310,0.0,0.0,0.0,0.0,4.46,1.03,0.0,2022-04-01 03:10:00,2022,4,0.0
20220401:0410,0.0,0.0,0.0,0.0,4.64,0.97,0.0,2022-04-01 04:10:00,2022,4,0.0
20220401:0510,0.0,1.76,0.05,2.79,4.45,1.1,0.0,2022-04-01 05:10:00,2022,4,1.81
20220401:0610,0.0,45.69,1.26,13.16,5.21,0.76,0.0,2022-04-01 06:10:00,2022,4,46.949999999999996
20220401:0710,0.0,33.39,0.92,23.27,7.97,1.03,0.0,2022-04-01 07:10:00,2022,4,34.31
20220401:0810,0.0,82.59,2.27,32.65,8.83,1.52,0.0,2022-04-01 08:10:00,2022,4,84.86
20220401:0910,0.0,79.07,2.17,40.61,8.84,1.45,0.0,2022-04-01 09:10:00,2022,4,81.24
20220401:1010,0.0,94.01,2.58,46.22,9.3,1.52,0.0,2022-04-01 10:10:00,2022,4,96.59
20220401:1110,0.0,101.04,2.78,48.39,9.75,1.38,0.0,2022-04-01 11:10:00,2022,4,103.82000000000001
20220401:1210,0.0,161.66,4.44,46.58,9.48,1.52,0.0,2022-04-01 12:10:00,2022,4,166.1
20220401:1310,0.0,96.64,2.66,41.26,10.1,1.52,0.0,2022-04-01 13:10:00,2022,4,99.3
20220401:1410,1.22,156.51,4.32,33.47,10.16,1.45,0.0,2022-04-01 14:10:00,2022,4,162.04999999999998
20220401:1510,0.0,96.64,2.66,24.19,10.45,1.45,0.0,2022-04-01 15:10:00,2022,4,99.3
20220401:1610,0.0,53.59,1.47,14.13,10.55,1.38,0.0,2022-04-01 16:10:00,2022,4,55.06
20220401:1710,0.0,2.44,0.07,3.77,9.72,1.31,0.0,2022-04-01 17:10:00,2022,4,2.51
20220401:1810,0.0,0.0,0.0,0.0,8.61,1.86,0.0,2022-04-01 18:10:00,2022,4,0.0
20220401:1910,0.0,0.0,0.0,0.0,7.87,1.52,0.0,2022-04-01 19:10:00,2022,4,0.0
20220401:2010,0.0,0.0,0.0,0.0,7.75,1.59,0.0,2022-04-01 20:10:00,2022,4,0.0
20220401:2110,0.0,0.0,0.0,0.0,7.69,1.17,0.0,2022-04-01 21:10:00,2022,4,0.0
20220401:2210,0.0,0.0,0.0,0.0,7.54,1.1,0.0,2022-04-01 22:10:00,2022,4,0.0
20220401:2310,0.0,0.0,0.0,0.0,7.12,1.38,0.0,2022-04-01 23:10:00,2022,4,0.0
20220402:0010,0.0,0.0,0.0,0.0,6.94,1.31,0.0,2022-04-02 00:10:00,2022,4,0.0
20220402:0110,0.0,0.0,0.0,0.0,6.61,1.1,0.0,2022-04-02 01:10:00,2022,4,0.0
20220402:0210,0.0,0.0,0.0,0.0,6.33,0.76,0.0,2022-04-02 02:10:00,2022,4,0.0
20220402:0310,0.0,0.0,0.0,0.0,6.32,0.76,0.0,2022-04-02 03:10:00,2022,4,0.0
20220402:0410,0.0,0.0,0.0,0.0,5.64,0.9,0.0,2022-04-02 04:10:00,2022,4,0.0
20220402:0510,0.0,2.64,0.07,3.13,5.02,0.9,0.0,2022-04-02 05:10:00,2022,4,2.71
20220402:0610,0.0,46.56,1.28,13.5,5.11,0.9,0.0,2022-04-02 06:10:00,2022,4,47.84
20220402:0710,0.0,40.41,1.11,23.62,6.37,1.17,0.0,2022-04-02 07:10:00,2022,4,41.519999999999996
20220402:0810,0.0,65.89,1.81,33.0,5.98,2.07,0.0,2022-04-02 08:10:00,2022,4,67.7
20220402:0910,0.0,115.09,3.16,40.99,5.38,2.34,0.0,2022-04-02 09:10:00,2022,4,118.25
20220402:1010,0.0,173.96,4.78,46.61,5.7,1.72,0.0,2022-04-02 10:10:00,2022,4,178.74
20220402:1110,5.31,251.1,6.98,48.78,5.89,1.59,0.0,2022-04-02 11:10:00,2022,4,263.39
20220402:1210,23.44,285.56,8.19,46.94,5.93,1.72,0.0,2022-04-02 12:10:00,2022,4,317.19
20220402:1310,22.78,258.99,7.46,41.56,6.0,1.72,0.0,2022-04-02 13:10:00,2022,4,289.22999999999996
20220402:1410,30.23,224.81,6.66,33.74,5.97,1.72,0.0,2022-04-02 14:10:00,2022,4,261.7
20220402:1510,54.28,177.44,5.87,24.43,6.3,1.59,0.0,2022-04-02 15:10:00,2022,4,237.59
20220402:1610,10.37,88.47,2.7,14.36,6.2,1.45,0.0,2022-04-02 16:10:00,2022,4,101.54
20220402:1710,0.0,13.81,0.41,3.99,5.92,1.31,0.0,2022-04-02 17:10:00,2022,4,14.22
20220402:1810,0.0,0.0,0.0,0.0,5.19,1.52,0.0,2022-04-02 18:10:00,2022,4,0.0
20220402:1910,0.0,0.0,0.0,0.0,4.62,1.59,0.0,2022-04-02 19:10:00,2022,4,0.0
20220402:2010,0.0,0.0,0.0,0.0,4.19,1.45,0.0,2022-04-02 20:10:00,2022,4,0.0
20220402:2110,0.0,0.0,0.0,0.0,3.72,1.52,0.0,2022-04-02 21:10:00,2022,4,0.0
20220402:2210,0.0,0.0,0.0,0.0,3.35,1.66,0.0,2022-04-02 22:10:00,2022,4,0.0
20220402:2310,0.0,0.0,0.0,0.0,2.81,1.79,0.0,2022-04-02 23:10:00,2022,4,0.0
20220403:0010,0.0,0.0,0.0,0.0,2.98,1.45,0.0,2022-04-03 00:10:00,2022,4,0.0
20220403:0110,0.0,0.0,0.0,0.0,1.95,1.45,0.0,2022-04-03 01:10:00,2022,4,0.0
20220403:0210,0.0,0.0,0.0,0.0,1.09,1.45,0.0,2022-04-03 02:10:00,2022,4,0.0
20220403:0310,0.0,0.0,0.0,0.0,0.53,1.52,0.0,2022-04-03 03:10:00,2022,4,0.0
20220403:0410,0.0,0.0,0.0,0.0,0.3,1.52,0.0,2022-04-03 04:10:00,2022,4,0.0
20220403:0510,0.0,4.39,0.12,3.46,-0.45,1.52,0.0,2022-04-03 05:10:00,2022,4,4.51
20220403:0610,63.65,99.08,3.62,13.83,0.86,1.17,0.0,2022-04-03 06:10:00,2022,4,166.35
20220403:0710,345.57,137.51,9.01,23.95,5.67,0.69,0.0,2022-04-03 07:10:00,2022,4,492.09
20220403:0810,579.76,155.27,13.38,33.36,7.34,0.34,0.0,2022-04-03 08:10:00,2022,4,748.41
20220403:0910,753.81,167.61,16.73,41.37,8.32,0.14,0.0,2022-04-03 09:10:00,2022,4,938.15
20220403:1010,794.89,203.08,18.35,47.0,9.27,0.28,0.0,2022-04-03 10:10:00,2022,4,1016.32
20220403:1110,333.92,372.75,14.85,49.16,9.94,1.24,0.0,2022-04-03 11:10:00,2022,4,721.5200000000001
20220403:1210,0.0,134.42,3.69,47.29,9.95,1.86,0.0,2022-04-03 12:10:00,2022,4,138.10999999999999
20220403:1310,0.0,119.49,3.28,41.87,9.73,1.93,0.0,2022-04-03 13:10:00,2022,4,122.77
20220403:1410,20.39,217.14,6.3,34.0,9.34,1.72,0.0,2022-04-03 14:10:00,2022,4,243.82999999999998
20220403:1510,4.38,135.74,3.82,24.67,9.2,1.31,0.0,2022-04-03 15:10:00,2022,4,143.94
20220403:1610,22.89,97.1,3.28,14.58,8.83,1.17,0.0,2022-04-03 16:10:00,2022,4,123.27
20220403:1710,0.0,15.43,0.46,4.21,8.15,1.1,0.0,2022-04-03 17:10:00,2022,4,15.89
20220403:1810,0.0,0.0,0.0,0.0,7.18,0.62,0.0,2022-04-03 18:10:00,2022,4,0.0
20220403:1910,0.0,0.0,0.0,0.0,4.8,1.1,0.0,2022-04-03 19:10:00,2022,4,0.0
20220403:2010,0.0,0.0,0.0,0.0,3.72,1.24,0.0,2022-04-03 20:10:00,2022,4,0.0
20220403:2110,0.0,0.0,0.0,0.0,2.85,1.38,0.0,2022-04-03 21:10:00,2022,4,0.0
20220403:2210,0.0,0.0,0.0,0.0,1.98,1.52,0.0,2022-04-03 22:10:00,2022,4,0.0
20220403:2310,0.0,0.0,0.0,0.0,1.62,1.52,0.0,2022-04-03 23:10:00,2022,4,0.0
20220404:0010,0.0,0.0,0.0,0.0,1.34,1.52,0.0,2022-04-04 00:10:00,2022,4,0.0
20220404:0110,0.0,0.0,0.0,0.0,1.24,1.45,0.0,2022-04-04 01:10:00,2022,4,0.0
20220404:0210,0.0,0.0,0.0,0.0,1.01,1.45,0.0,2022-04-04 02:10:00,2022,4,0.0
20220404:0310,0.0,0.0,0.0,0.0,1.18,1.38,0.0,2022-04-04 03:10:00,2022,4,0.0
20220404:0410,0.0,0.0,0.0,0.0,0.79,1.45,0.0,2022-04-04 04:10:00,2022,4,0.0
20220404:0510,0.0,6.15,0.17,3.79,0.42,1.45,0.0,2022-04-04 05:10:00,2022,4,6.32
20220404:0610,75.56,101.34,3.89,14.16,2.35,0.97,0.0,2022-04-04 06:10:00,2022,4,180.79
20220404:0710,170.29,185.22,7.44,24.29,4.95,0.83,0.0,2022-04-04 07:10:00,2022,4,362.95
20220404:0810,8.08,190.89,5.36,33.71,6.04,1.03,0.0,2022-04-04 08:10:00,2022,4,204.33
20220404:0910,112.73,314.44,10.12,41.74,7.29,1.1,0.0,2022-04-04 09:10:00,2022,4,437.29
20220404:1010,18.62,281.33,7.99,47.39,8.38,1.86,0.0,2022-04-04 10:10:00,2022,4,307.94
20220404:1110,0.0,158.14,4.35,49.55,9.29,2.34,0.0,2022-04-04 11:10:00,2022,4,162.48999999999998
20220404:1210,7.72,255.81,7.15,47.64,9.5,2.62,0.0,2022-04-04 12:10:00,2022,4,270.68
20220404:1310,58.7,294.84,8.98,42.18,9.58,2.76,0.0,2022-04-04 13:10:00,2022,4,362.52
20220404:1410,23.8,222.0,6.5,34.27,9.3,2.55,0.0,2022-04-04 14:10:00,2022,4,252.3
20220404:1510,7.59,143.11,4.08,24.91,9.32,2.28,0.0,2022-04-04 15:10:00,2022,4,154.78000000000003
20220404:1610,34.94,99.38,3.69,14.81,8.44,2.07,0.0,2022-04-04 16:10:00,2022,4,138.01
20220404:1710,0.0,4.06,0.12,4.44,7.82,1.17,0.0,2022-04-04 17:10:00,2022,4,4.18
20220404:1810,0.0,0.0,0.0,0.0,6.84,0.69,0.0,2022-04-04 18:10:00,2022,4,0.0
20220404:1910,0.0,0.0,0.0,0.0,5.42,0.97,0.0,2022-04-04 19:10:00,2022,4,0.0
20220404:2010,0.0,0.0,0.0,0.0,6.18,0.55,0.0,2022-04-04 20:10:00,2022,4,0.0
20220404:2110,0.0,0.0,0.0,0.0,6.05,0.21,0.0,2022-04-04 21:10:00,2022,4,0.0
20220404:2210,0.0,0.0,0.0,0.0,5.83,0.28,0.0,2022-04-04 22:10:00,2022,4,0.0
20220404:2310,0.0,0.0,0.0,0.0,5.38,0.62,0.0,2022-04-04 23:10:00,2022,4,0.0
20220405:0010,0.0,0.0,0.0,0.0,5.08,0.76,0.0,2022-04-05 00:10:00,2022,4,0.0
20220405:0110,0.0,0.0,0.0,0.0,3.78,0.9,0.0,2022-04-05 01:10:00,2022,4,0.0
20220405:0210,0.0,0.0,0.0,0.0,3.57,0.97,0.0,2022-04-05 02:10:00,2022,4,0.0
20220405:0310,0.0,0.0,0.0,0.0,3.42,0.97,0.0,2022-04-05 03:10:00,2022,4,0.0
20220405:0410,0.0,0.0,0.0,0.0,3.04,1.1,0.0,2022-04-05 04:10:00,2022,4,0.0
20220405:0510,0.0,14.06,0.39,4.11,3.51,0.97,0.0,2022-04-05 05:10:00,2022,4,14.450000000000001
20220405:0610,71.72,102.32,3.89,14.49,4.76,0.62,0.0,2022-04-05 06:10:00,2022,4,177.92999999999998
20220405:0710,325.12,143.3,8.96,24.63,6.24,0.34,0.0,2022-04-05 07:10:00,2022,4,477.38
20220405:0810,413.03,218.62,12.15,34.07,6.9,0.41,0.0,2022-04-05 08:10:00,2022,4,643.8
20220405:0910,585.33,236.62,15.5,42.11,7.68,0.62,0.0,2022-04-05 09:10:00,2022,4,837.45
20220405:1010,87.28,338.48,10.48,47.78,8.52,0.83,0.0,2022-04-05 10:10:00,2022,4,436.24
20220405:1110,26.09,301.83,8.67,49.93,9.0,1.03,0.0,2022-04-05 11:10:00,2022,4,336.59
20220405:1210,46.04,315.71,9.34,47.99,9.76,1.17,0.0,2022-04-05 12:10:00,2022,4,371.09
